id,status,total,created_at,customer_name
16403,CONFIRMED,9003,2025-05-15T00:00:00,Henry
16404,SHIPPED,719,2025-03-21T00:00:00,Dave
16405,CONFIRMED,8314,2025-12-10T00:00:00,Dave
16406,DRAFT,9889,2025-02-03T00:00:00,Frank
16407,CONFIRMED,1132,2025-11-02T00:00:00,Bob
16408,DRAFT,3942,2025-10-31T00:00:00,Henry
16409,SHIPPED,2876,2025-05-03T00:00:00,Eve
16410,CANCELLED,471,2025-12-09T00:00:00,Carol
16411,CANCELLED,4938,2025-03-15T00:00:00,Frank
16412,DRAFT,9953,2025-12-18T00:00:00,Grace
16413,CONFIRMED,927,2025-07-12T00:00:00,Carol
16414,CONFIRMED,9190,2025-05-31T00:00:00,Eve
16415,SHIPPED,8991,2025-08-28T00:00:00,Henry
16416,SHIPPED,8857,2025-11-09T00:00:00,Grace
16417,DRAFT,7694,2025-08-07T00:00:00,Iris
16418,CONFIRMED,3073,2025-10-16T00:00:00,Grace
16419,CONFIRMED,335,2025-06-04T00:00:00,Carol
16420,SHIPPED,8077,2025-07-07T00:00:00,Iris
16421,SHIPPED,961,2025-02-17T00:00:00,Eve
16422,DRAFT,486,2025-09-27T00:00:00,Carol
16423,CONFIRMED,9714,2025-11-22T00:00:00,Carol
16424,CONFIRMED,6349,2025-06-26T00:00:00,Bob
16425,CONFIRMED,6785,2025-10-13T00:00:00,Carol
16426,SHIPPED,5334,2025-03-02T00:00:00,Frank
16427,SHIPPED,8284,2025-09-21T00:00:00,Alice
16428,CANCELLED,5088,2025-11-08T00:00:00,Grace
16429,CANCELLED,5985,2025-05-21T00:00:00,Grace
16430,CONFIRMED,6127,2025-01-23T00:00:00,Iris
16431,CONFIRMED,9625,2025-06-21T00:00:00,Bob
16432,CONFIRMED,245,2025-05-13T00:00:00,Carol
16433,SHIPPED,4643,2025-09-03T00:00:00,Dave
16434,SHIPPED,8590,2025-08-14T00:00:00,Iris
16435,CONFIRMED,7239,2025-06-19T00:00:00,Carol
16436,CONFIRMED,2648,2025-03-26T00:00:00,Iris
16437,SHIPPED,4852,2025-03-01T00:00:00,Dave
16438,CONFIRMED,3156,2025-06-14T00:00:00,Iris
16439,SHIPPED,2877,2025-12-16T00:00:00,Bob
16440,DRAFT,7879,2025-09-02T00:00:00,Alice
16441,DRAFT,3920,2025-04-20T00:00:00,Frank
16442,CONFIRMED,3259,2025-06-19T00:00:00,Alice
16443,CONFIRMED,7685,2025-06-08T00:00:00,Bob
16444,SHIPPED,6072,2025-08-31T00:00:00,Alice
16445,SHIPPED,8706,2025-04-14T00:00:00,Carol
16446,CONFIRMED,6451,2025-01-19T00:00:00,Eve
16447,DRAFT,1647,2025-06-09T00:00:00,Dave
16448,CONFIRMED,4591,2025-04-23T00:00:00,Eve
16449,CONFIRMED,1849,2025-11-28T00:00:00,Iris
16450,CONFIRMED,5046,2025-06-27T00:00:00,Frank
16451,CONFIRMED,4701,2025-11-30T00:00:00,Grace
16452,SHIPPED,3821,2025-04-11T00:00:00,Dave
16453,DRAFT,273,2025-04-22T00:00:00,Alice
16454,SHIPPED,5562,2025-10-08T00:00:00,Bob
16455,CONFIRMED,5913,2025-12-06T00:00:00,Iris
16456,CANCELLED,3879,2025-06-25T00:00:00,Alice
16457,SHIPPED,7052,2025-03-06T00:00:00,Jack
16458,CONFIRMED,8781,2025-12-06T00:00:00,Alice
16459,SHIPPED,9783,2025-11-02T00:00:00,Eve
16460,SHIPPED,9339,2025-12-02T00:00:00,Eve
16461,SHIPPED,7271,2025-04-11T00:00:00,Dave
16462,CONFIRMED,2896,2025-11-11T00:00:00,Dave
16463,SHIPPED,6252,2025-06-30T00:00:00,Frank
16464,CONFIRMED,9044,2025-06-24T00:00:00,Alice
16465,SHIPPED,2250,2025-01-05T00:00:00,Iris
16466,DRAFT,3122,2025-10-06T00:00:00,Eve
16467,SHIPPED,9456,2025-12-23T00:00:00,Carol
16468,CONFIRMED,6065,2025-02-03T00:00:00,Dave
16469,SHIPPED,4597,2025-07-22T00:00:00,Frank
16470,DRAFT,3104,2025-12-16T00:00:00,Frank
16471,SHIPPED,9744,2025-02-20T00:00:00,Eve
16472,CONFIRMED,2750,2025-01-23T00:00:00,Bob
16473,SHIPPED,675,2025-08-21T00:00:00,Jack
16474,CANCELLED,3709,2025-05-21T00:00:00,Alice
16475,DRAFT,7297,2025-02-08T00:00:00,Grace
16476,SHIPPED,1648,2025-01-16T00:00:00,Iris
16477,SHIPPED,3621,2025-02-26T00:00:00,Henry
16478,SHIPPED,5072,2025-11-07T00:00:00,Jack
16479,CONFIRMED,2878,2025-02-18T00:00:00,Frank
16480,CONFIRMED,3959,2025-11-12T00:00:00,Henry
16481,SHIPPED,5260,2025-04-14T00:00:00,Bob
16482,CONFIRMED,5373,2025-03-09T00:00:00,Iris
16483,CONFIRMED,3039,2025-12-05T00:00:00,Carol
16484,CONFIRMED,387,2025-11-25T00:00:00,Alice
16485,DRAFT,5134,2025-10-21T00:00:00,Dave
16486,CONFIRMED,5484,2025-10-04T00:00:00,Bob
16487,CONFIRMED,5640,2025-01-20T00:00:00,Alice
16488,CONFIRMED,9195,2025-08-31T00:00:00,Eve
16489,DRAFT,8702,2025-10-30T00:00:00,Henry
16490,CONFIRMED,8009,2025-12-27T00:00:00,Iris
16491,SHIPPED,2244,2025-04-28T00:00:00,Frank
16492,DRAFT,9205,2025-12-11T00:00:00,Alice
16493,SHIPPED,2632,2025-08-11T00:00:00,Eve
16494,CONFIRMED,4951,2025-10-27T00:00:00,Carol
16495,SHIPPED,8374,2025-06-02T00:00:00,Bob
16496,CONFIRMED,3819,2025-12-30T00:00:00,Eve
16497,SHIPPED,8057,2025-08-28T00:00:00,Jack
16498,CANCELLED,7954,2025-11-26T00:00:00,Jack
16499,CONFIRMED,3266,2025-11-13T00:00:00,Carol
16500,DRAFT,6050,2025-02-11T00:00:00,Frank
16501,SHIPPED,7633,2025-01-03T00:00:00,Eve
16502,SHIPPED,3102,2025-04-29T00:00:00,Alice
16503,CONFIRMED,4108,2025-11-16T00:00:00,Eve
16504,CONFIRMED,5935,2025-10-18T00:00:00,Iris
16505,CANCELLED,2352,2025-12-20T00:00:00,Grace
16506,CONFIRMED,4805,2025-05-30T00:00:00,Dave
16507,CONFIRMED,8078,2025-04-16T00:00:00,Bob
16508,CANCELLED,195,2025-03-15T00:00:00,Jack
16509,DRAFT,339,2025-01-26T00:00:00,Iris
16510,CONFIRMED,131,2025-04-24T00:00:00,Jack
16511,DRAFT,1913,2025-11-26T00:00:00,Eve
16512,DRAFT,5651,2025-07-11T00:00:00,Jack
16513,CONFIRMED,7168,2025-03-28T00:00:00,Bob
16514,SHIPPED,3531,2025-05-10T00:00:00,Iris
16515,CONFIRMED,4727,2025-04-30T00:00:00,Alice
16516,CONFIRMED,4944,2025-05-14T00:00:00,Henry
16517,CANCELLED,5818,2025-01-11T00:00:00,Iris
16518,CONFIRMED,3765,2025-10-11T00:00:00,Carol
16519,CONFIRMED,8747,2025-10-13T00:00:00,Bob
16520,CANCELLED,1323,2025-04-30T00:00:00,Henry
16521,SHIPPED,9532,2025-06-17T00:00:00,Iris
16522,CONFIRMED,482,2025-09-09T00:00:00,Dave
16523,SHIPPED,2361,2025-09-06T00:00:00,Bob
16524,CONFIRMED,3667,2025-06-28T00:00:00,Frank
16525,CONFIRMED,8759,2025-06-06T00:00:00,Grace
16526,SHIPPED,6794,2025-04-20T00:00:00,Iris
16527,CONFIRMED,871,2025-04-18T00:00:00,Carol
16528,CONFIRMED,3662,2025-03-21T00:00:00,Carol
16529,CONFIRMED,5124,2025-11-09T00:00:00,Eve
16530,CONFIRMED,2313,2025-09-02T00:00:00,Eve
16531,DRAFT,6231,2025-06-30T00:00:00,Frank
16532,CONFIRMED,2968,2025-05-15T00:00:00,Frank
16533,CONFIRMED,834,2025-03-26T00:00:00,Dave
16534,SHIPPED,4070,2025-03-03T00:00:00,Alice
16535,CONFIRMED,8273,2025-07-01T00:00:00,Eve
16536,SHIPPED,401,2025-06-16T00:00:00,Bob
16537,CONFIRMED,8467,2025-09-25T00:00:00,Carol
16538,CONFIRMED,8006,2025-11-22T00:00:00,Eve
16539,CANCELLED,765,2025-10-28T00:00:00,Jack
16540,CONFIRMED,4598,2025-09-12T00:00:00,Bob
16541,CONFIRMED,1091,2025-04-14T00:00:00,Carol
16542,CONFIRMED,635,2025-07-28T00:00:00,Carol
16543,SHIPPED,4679,2025-07-29T00:00:00,Bob
16544,CONFIRMED,5762,2025-05-14T00:00:00,Henry
16545,CONFIRMED,4060,2025-08-30T00:00:00,Alice
16546,CONFIRMED,5279,2025-06-14T00:00:00,Frank
16547,SHIPPED,6411,2025-04-08T00:00:00,Eve
16548,SHIPPED,1970,2025-05-16T00:00:00,Bob
16549,SHIPPED,5801,2025-08-26T00:00:00,Henry
16550,SHIPPED,9157,2025-01-29T00:00:00,Henry
16551,CANCELLED,9259,2025-03-11T00:00:00,Carol
16552,SHIPPED,3098,2025-11-13T00:00:00,Grace
16553,CONFIRMED,2248,2025-09-30T00:00:00,Frank
16554,SHIPPED,4253,2025-02-24T00:00:00,Jack
16555,DRAFT,2967,2025-08-18T00:00:00,Eve
16556,CONFIRMED,7425,2025-05-21T00:00:00,Frank
16557,CONFIRMED,9537,2025-11-30T00:00:00,Jack
16558,CONFIRMED,6095,2025-01-10T00:00:00,Henry
16559,CONFIRMED,3128,2025-04-27T00:00:00,Henry
16560,SHIPPED,3787,2025-08-01T00:00:00,Eve
16561,SHIPPED,3306,2025-07-11T00:00:00,Dave
16562,CONFIRMED,2971,2025-02-20T00:00:00,Eve
16563,CONFIRMED,878,2025-09-13T00:00:00,Alice
16564,SHIPPED,960,2025-11-08T00:00:00,Frank
16565,CONFIRMED,349,2025-05-12T00:00:00,Carol
16566,SHIPPED,8845,2025-07-20T00:00:00,Dave
16567,CONFIRMED,1095,2025-01-26T00:00:00,Carol
16568,CONFIRMED,5249,2025-09-12T00:00:00,Eve
16569,CONFIRMED,4781,2025-11-05T00:00:00,Dave
16570,CONFIRMED,8046,2025-04-27T00:00:00,Frank
16571,CANCELLED,1638,2025-07-24T00:00:00,Alice
16572,CONFIRMED,4890,2025-01-24T00:00:00,Carol
16573,CANCELLED,8326,2025-10-31T00:00:00,Henry
16574,SHIPPED,71,2025-11-13T00:00:00,Dave
16575,SHIPPED,9596,2025-04-15T00:00:00,Eve
16576,CANCELLED,6418,2025-05-24T00:00:00,Henry
16577,SHIPPED,9831,2025-04-11T00:00:00,Frank
16578,CONFIRMED,5514,2025-07-19T00:00:00,Carol
16579,SHIPPED,5329,2025-05-30T00:00:00,Carol
16580,SHIPPED,6838,2025-03-10T00:00:00,Grace
16581,CONFIRMED,1338,2025-09-27T00:00:00,Iris
16582,SHIPPED,2598,2025-07-29T00:00:00,Henry
16583,DRAFT,3426,2025-08-09T00:00:00,Bob
16584,CONFIRMED,6766,2025-07-18T00:00:00,Henry
16585,CONFIRMED,2343,2025-03-03T00:00:00,Henry
16586,SHIPPED,7347,2025-06-28T00:00:00,Jack
16587,CONFIRMED,1107,2025-06-02T00:00:00,Eve
16588,CONFIRMED,2931,2025-01-13T00:00:00,Eve
16589,CONFIRMED,3677,2025-08-15T00:00:00,Grace
16590,CONFIRMED,7487,2025-11-03T00:00:00,Bob
16591,SHIPPED,2265,2025-08-24T00:00:00,Grace
16592,CONFIRMED,4486,2025-05-06T00:00:00,Jack
16593,CONFIRMED,829,2025-07-25T00:00:00,Dave
16594,DRAFT,7640,2025-10-29T00:00:00,Iris
16595,CANCELLED,2842,2025-04-17T00:00:00,Dave
16596,SHIPPED,9112,2025-10-25T00:00:00,Bob
16597,CONFIRMED,8048,2025-04-15T00:00:00,Frank
16598,SHIPPED,3630,2025-11-15T00:00:00,Carol
16599,DRAFT,8261,2025-08-21T00:00:00,Iris
16600,SHIPPED,1705,2025-07-16T00:00:00,Carol
16601,CONFIRMED,9407,2025-09-27T00:00:00,Henry
16602,CONFIRMED,5389,2025-12-11T00:00:00,Bob
16603,CANCELLED,5797,2025-12-18T00:00:00,Jack
16604,CONFIRMED,4906,2025-06-03T00:00:00,Grace
16605,CONFIRMED,42,2025-01-19T00:00:00,Jack
16606,CONFIRMED,4286,2025-08-22T00:00:00,Jack
16607,CONFIRMED,3845,2025-11-28T00:00:00,Grace
16608,SHIPPED,1634,2025-07-18T00:00:00,Grace
16609,SHIPPED,9996,2025-01-21T00:00:00,Iris
16610,CONFIRMED,2184,2025-10-19T00:00:00,Grace
16611,CONFIRMED,6289,2025-04-29T00:00:00,Grace
16612,SHIPPED,8036,2025-08-20T00:00:00,Grace
16613,CONFIRMED,6156,2025-07-17T00:00:00,Dave
16614,SHIPPED,2108,2025-09-01T00:00:00,Dave
16615,CONFIRMED,312,2025-08-20T00:00:00,Frank
16616,CONFIRMED,4217,2025-01-05T00:00:00,Iris
16617,CONFIRMED,3217,2025-09-19T00:00:00,Dave
16618,SHIPPED,9409,2025-01-27T00:00:00,Bob
16619,DRAFT,5209,2025-03-18T00:00:00,Iris
16620,SHIPPED,83,2025-11-25T00:00:00,Henry
16621,CONFIRMED,8157,2025-09-05T00:00:00,Jack
16622,SHIPPED,8808,2025-12-15T00:00:00,Grace
16623,CONFIRMED,8472,2025-03-31T00:00:00,Frank
16624,CONFIRMED,1134,2025-08-01T00:00:00,Grace
16625,CONFIRMED,2813,2025-10-10T00:00:00,Alice
16626,CONFIRMED,9201,2025-01-14T00:00:00,Carol
16627,CONFIRMED,2951,2025-12-14T00:00:00,Eve
16628,CONFIRMED,6365,2025-08-10T00:00:00,Bob
16629,CANCELLED,6780,2025-06-16T00:00:00,Bob
16630,CONFIRMED,5898,2025-10-15T00:00:00,Grace
16631,CONFIRMED,3011,2025-07-26T00:00:00,Frank
16632,CANCELLED,869,2025-06-02T00:00:00,Dave
16633,CONFIRMED,8692,2025-04-13T00:00:00,Dave
16634,SHIPPED,2886,2025-04-12T00:00:00,Iris
16635,CONFIRMED,9478,2025-12-31T00:00:00,Bob
16636,CONFIRMED,6487,2025-11-03T00:00:00,Bob
16637,CONFIRMED,4185,2025-10-22T00:00:00,Iris
16638,CONFIRMED,7291,2025-06-01T00:00:00,Carol
16639,CONFIRMED,5172,2025-10-18T00:00:00,Iris
16640,CANCELLED,915,2025-12-14T00:00:00,Henry
16641,DRAFT,5284,2025-06-03T00:00:00,Henry
16642,CONFIRMED,2195,2025-08-10T00:00:00,Eve
16643,SHIPPED,6373,2025-12-19T00:00:00,Frank
16644,SHIPPED,9630,2025-07-31T00:00:00,Henry
16645,SHIPPED,4125,2025-08-30T00:00:00,Bob
16646,CONFIRMED,1283,2025-12-26T00:00:00,Grace
16647,CONFIRMED,723,2025-09-08T00:00:00,Dave
16648,SHIPPED,1885,2025-01-24T00:00:00,Alice
16649,CANCELLED,7348,2025-10-19T00:00:00,Henry
16650,CONFIRMED,6286,2025-12-09T00:00:00,Alice
16651,DRAFT,2633,2025-01-08T00:00:00,Alice
16652,SHIPPED,4105,2025-12-19T00:00:00,Grace
16653,CONFIRMED,2152,2025-04-22T00:00:00,Iris
16654,CONFIRMED,4077,2025-06-25T00:00:00,Frank
16655,CONFIRMED,495,2025-11-05T00:00:00,Eve
16656,CONFIRMED,4268,2025-06-22T00:00:00,Grace
16657,CONFIRMED,1789,2025-03-17T00:00:00,Alice
16658,CONFIRMED,4234,2025-11-28T00:00:00,Alice
16659,CONFIRMED,1745,2025-02-10T00:00:00,Dave
16660,CONFIRMED,6608,2025-06-20T00:00:00,Eve
16661,CONFIRMED,5405,2025-12-22T00:00:00,Frank
16662,DRAFT,6391,2025-06-13T00:00:00,Grace
16663,SHIPPED,9193,2025-04-23T00:00:00,Grace
16664,CONFIRMED,9872,2025-06-15T00:00:00,Alice
16665,SHIPPED,2905,2025-07-28T00:00:00,Carol
16666,CONFIRMED,7908,2025-07-09T00:00:00,Henry
16667,CONFIRMED,3149,2025-12-31T00:00:00,Bob
16668,CONFIRMED,3229,2025-01-06T00:00:00,Grace
16669,CONFIRMED,3882,2025-04-01T00:00:00,Iris
16670,CONFIRMED,6009,2025-09-28T00:00:00,Jack
16671,SHIPPED,7428,2025-01-21T00:00:00,Jack
16672,SHIPPED,359,2025-08-01T00:00:00,Jack
16673,CONFIRMED,8974,2025-02-28T00:00:00,Iris
16674,CONFIRMED,3664,2025-08-30T00:00:00,Bob
16675,DRAFT,4979,2025-10-24T00:00:00,Alice
16676,CONFIRMED,1722,2025-04-25T00:00:00,Grace
16677,CONFIRMED,8864,2025-11-11T00:00:00,Alice
16678,SHIPPED,6317,2025-12-30T00:00:00,Iris
16679,SHIPPED,7661,2025-09-21T00:00:00,Frank
16680,CONFIRMED,430,2025-04-07T00:00:00,Jack
16681,CONFIRMED,7556,2025-09-05T00:00:00,Jack
16682,SHIPPED,5520,2025-04-08T00:00:00,Iris
16683,SHIPPED,5463,2025-02-08T00:00:00,Iris
16684,SHIPPED,5594,2025-04-19T00:00:00,Eve
16685,CANCELLED,9471,2025-08-20T00:00:00,Alice
16686,CONFIRMED,7588,2025-09-10T00:00:00,Dave
16687,CONFIRMED,8428,2025-01-02T00:00:00,Alice
16688,CONFIRMED,1491,2025-05-12T00:00:00,Dave
16689,CONFIRMED,6855,2025-12-18T00:00:00,Jack
16690,SHIPPED,4938,2025-03-05T00:00:00,Alice
16691,SHIPPED,2194,2025-04-16T00:00:00,Carol
16692,CANCELLED,559,2025-12-23T00:00:00,Iris
16693,CANCELLED,5978,2025-10-07T00:00:00,Grace
16694,CONFIRMED,3122,2025-04-25T00:00:00,Eve
16695,CONFIRMED,8593,2025-02-04T00:00:00,Jack
16696,CONFIRMED,2749,2025-02-17T00:00:00,Bob
16697,SHIPPED,7185,2025-11-27T00:00:00,Eve
16698,CONFIRMED,5168,2025-09-07T00:00:00,Dave
16699,CONFIRMED,5198,2025-02-13T00:00:00,Eve
16700,CONFIRMED,6887,2025-02-05T00:00:00,Henry
16701,CANCELLED,1422,2025-04-01T00:00:00,Eve
16702,CONFIRMED,1907,2025-10-25T00:00:00,Henry
16703,CONFIRMED,2530,2025-05-10T00:00:00,Henry
16704,SHIPPED,6539,2025-02-28T00:00:00,Henry
16705,CONFIRMED,3752,2025-06-17T00:00:00,Dave
16706,SHIPPED,650,2025-06-20T00:00:00,Grace
16707,CONFIRMED,4448,2025-03-05T00:00:00,Henry
16708,CONFIRMED,3455,2025-05-19T00:00:00,Alice
16709,CONFIRMED,8044,2025-06-18T00:00:00,Eve
16710,CONFIRMED,2992,2025-07-16T00:00:00,Dave
16711,SHIPPED,101,2025-12-09T00:00:00,Bob
16712,SHIPPED,5251,2025-01-29T00:00:00,Iris
16713,CANCELLED,9491,2025-03-09T00:00:00,Carol
16714,SHIPPED,3321,2025-01-23T00:00:00,Jack
16715,CONFIRMED,1247,2025-04-25T00:00:00,Dave
16716,SHIPPED,510,2025-05-10T00:00:00,Frank
16717,SHIPPED,690,2025-04-21T00:00:00,Iris
16718,CONFIRMED,273,2025-09-12T00:00:00,Carol
16719,SHIPPED,3186,2025-01-18T00:00:00,Grace
16720,CONFIRMED,7505,2025-04-07T00:00:00,Eve
16721,CONFIRMED,2274,2025-10-21T00:00:00,Frank
16722,SHIPPED,7245,2025-12-12T00:00:00,Carol
16723,CONFIRMED,5513,2025-06-20T00:00:00,Iris
16724,CONFIRMED,3975,2025-03-03T00:00:00,Grace
16725,CANCELLED,658,2025-11-27T00:00:00,Carol
16726,CONFIRMED,6975,2025-04-11T00:00:00,Eve
16727,CONFIRMED,7237,2025-08-03T00:00:00,Frank
16728,SHIPPED,1576,2025-03-10T00:00:00,Iris
16729,SHIPPED,6698,2025-11-07T00:00:00,Frank
16730,CANCELLED,2597,2025-03-05T00:00:00,Bob
16731,DRAFT,9786,2025-06-19T00:00:00,Dave
16732,DRAFT,1810,2025-06-21T00:00:00,Grace
16733,SHIPPED,7742,2025-10-11T00:00:00,Frank
16734,SHIPPED,1723,2025-04-19T00:00:00,Eve
16735,DRAFT,2146,2025-11-08T00:00:00,Carol
16736,SHIPPED,8524,2025-02-04T00:00:00,Alice
16737,CONFIRMED,3490,2025-10-10T00:00:00,Frank
16738,SHIPPED,4163,2025-08-19T00:00:00,Jack
16739,CONFIRMED,5870,2025-05-29T00:00:00,Frank
16740,DRAFT,8222,2025-06-15T00:00:00,Frank
16741,CONFIRMED,8491,2025-06-21T00:00:00,Jack
16742,CONFIRMED,729,2025-07-18T00:00:00,Jack
16743,DRAFT,3947,2025-10-24T00:00:00,Iris
16744,CONFIRMED,8662,2025-10-04T00:00:00,Jack
16745,CONFIRMED,4738,2025-11-15T00:00:00,Iris
16746,SHIPPED,4999,2025-05-24T00:00:00,Alice
16747,CONFIRMED,2403,2025-07-18T00:00:00,Jack
16748,SHIPPED,582,2025-10-20T00:00:00,Frank
16749,CONFIRMED,804,2025-06-26T00:00:00,Carol
16750,CONFIRMED,9278,2025-09-27T00:00:00,Jack
16751,SHIPPED,3079,2025-01-01T00:00:00,Henry
16752,CONFIRMED,3188,2025-01-27T00:00:00,Iris
16753,CANCELLED,8250,2025-02-16T00:00:00,Frank
16754,CONFIRMED,2677,2025-10-24T00:00:00,Dave
16755,CONFIRMED,6356,2025-08-27T00:00:00,Henry
16756,DRAFT,2321,2025-10-16T00:00:00,Henry
16757,CONFIRMED,5800,2025-04-30T00:00:00,Iris
16758,CONFIRMED,2372,2025-12-23T00:00:00,Henry
16759,CONFIRMED,1713,2025-04-25T00:00:00,Carol
16760,CONFIRMED,4082,2025-03-13T00:00:00,Frank
16761,CONFIRMED,9194,2025-09-18T00:00:00,Eve
16762,SHIPPED,294,2025-06-05T00:00:00,Bob
16763,CONFIRMED,7976,2025-05-21T00:00:00,Carol
16764,CONFIRMED,2118,2025-12-10T00:00:00,Bob
16765,DRAFT,5352,2025-06-04T00:00:00,Eve
16766,CONFIRMED,8435,2025-06-29T00:00:00,Alice
16767,CONFIRMED,4903,2025-07-28T00:00:00,Bob
16768,DRAFT,1165,2025-07-19T00:00:00,Iris
16769,DRAFT,67,2025-09-11T00:00:00,Bob
16770,CONFIRMED,7907,2025-09-06T00:00:00,Jack
16771,SHIPPED,8033,2025-04-29T00:00:00,Alice
16772,CANCELLED,5496,2025-02-18T00:00:00,Eve
16773,SHIPPED,6461,2025-01-06T00:00:00,Henry
16774,CONFIRMED,8094,2025-03-30T00:00:00,Alice
16775,CONFIRMED,3996,2025-11-22T00:00:00,Carol
16776,CANCELLED,4898,2025-01-05T00:00:00,Eve
16777,CONFIRMED,345,2025-02-22T00:00:00,Carol
16778,DRAFT,9115,2025-06-25T00:00:00,Grace
16779,CANCELLED,3372,2025-12-02T00:00:00,Eve
16780,CONFIRMED,1146,2025-05-21T00:00:00,Frank
16781,CONFIRMED,544,2025-02-13T00:00:00,Carol
16782,SHIPPED,4126,2025-05-03T00:00:00,Bob
16783,CANCELLED,8675,2025-08-11T00:00:00,Iris
16784,SHIPPED,7020,2025-08-23T00:00:00,Henry
16785,CONFIRMED,4818,2025-07-24T00:00:00,Jack
16786,CANCELLED,8228,2025-12-10T00:00:00,Dave
16787,CONFIRMED,3389,2025-03-19T00:00:00,Alice
16788,CONFIRMED,8577,2025-02-18T00:00:00,Grace
16789,CONFIRMED,5820,2025-04-08T00:00:00,Bob
16790,SHIPPED,9490,2025-12-04T00:00:00,Jack
16791,DRAFT,8613,2025-08-30T00:00:00,Alice
16792,DRAFT,4995,2025-07-14T00:00:00,Bob
16793,CANCELLED,7704,2025-01-30T00:00:00,Carol
16794,CONFIRMED,3752,2025-11-15T00:00:00,Carol
16795,CONFIRMED,6398,2025-08-25T00:00:00,Iris
16796,SHIPPED,1470,2025-06-06T00:00:00,Grace
16797,CONFIRMED,5479,2025-01-15T00:00:00,Iris
16798,SHIPPED,2889,2025-05-02T00:00:00,Carol
16799,SHIPPED,3260,2025-11-16T00:00:00,Grace
16800,SHIPPED,7085,2025-11-17T00:00:00,Eve
16801,CANCELLED,7346,2025-12-14T00:00:00,Henry
16802,CONFIRMED,2443,2025-05-08T00:00:00,Henry
16803,CONFIRMED,9699,2026-01-01T00:00:00,Carol
16804,SHIPPED,1431,2025-05-07T00:00:00,Dave
16805,CONFIRMED,97,2025-07-21T00:00:00,Bob
16806,CONFIRMED,4738,2025-07-26T00:00:00,Alice
16807,CONFIRMED,9651,2025-03-18T00:00:00,Henry
16808,CONFIRMED,6087,2025-01-14T00:00:00,Frank
16809,SHIPPED,6672,2025-11-13T00:00:00,Frank
16810,SHIPPED,2761,2025-07-15T00:00:00,Bob
16811,CANCELLED,7046,2025-10-26T00:00:00,Bob
16812,CONFIRMED,3654,2025-11-18T00:00:00,Iris
16813,SHIPPED,1166,2025-03-21T00:00:00,Frank
16814,CONFIRMED,780,2025-04-05T00:00:00,Frank
16815,SHIPPED,2782,2025-02-12T00:00:00,Jack
16816,CONFIRMED,7797,2025-08-12T00:00:00,Alice
16817,CONFIRMED,4877,2025-01-30T00:00:00,Eve
16818,CONFIRMED,1788,2025-05-28T00:00:00,Carol
16819,SHIPPED,6833,2025-06-11T00:00:00,Grace
16820,CONFIRMED,1162,2025-07-22T00:00:00,Alice
16821,CONFIRMED,4874,2025-05-07T00:00:00,Alice
16822,SHIPPED,453,2025-08-13T00:00:00,Carol
16823,CONFIRMED,6455,2025-07-18T00:00:00,Alice
16824,CANCELLED,5858,2025-04-22T00:00:00,Bob
16825,SHIPPED,7885,2025-09-28T00:00:00,Dave
16826,CONFIRMED,7837,2025-07-12T00:00:00,Grace
16827,SHIPPED,9893,2025-04-25T00:00:00,Henry
16828,CONFIRMED,7899,2025-04-05T00:00:00,Eve
16829,SHIPPED,2897,2025-05-12T00:00:00,Carol
16830,CONFIRMED,5120,2025-12-21T00:00:00,Bob
16831,CONFIRMED,8837,2025-12-08T00:00:00,Henry
16832,SHIPPED,1746,2025-03-10T00:00:00,Iris
16833,CONFIRMED,1740,2025-03-23T00:00:00,Eve
16834,SHIPPED,9565,2025-11-10T00:00:00,Iris
16835,CONFIRMED,9992,2025-10-18T00:00:00,Jack
16836,SHIPPED,8284,2025-02-07T00:00:00,Jack
16837,CONFIRMED,619,2025-07-28T00:00:00,Iris
16838,CONFIRMED,7515,2025-06-27T00:00:00,Grace
16839,CANCELLED,185,2025-05-31T00:00:00,Alice
16840,CONFIRMED,7746,2025-04-07T00:00:00,Carol
16841,CONFIRMED,8549,2025-07-21T00:00:00,Iris
16842,CANCELLED,8540,2025-02-06T00:00:00,Alice
16843,CONFIRMED,2626,2025-05-22T00:00:00,Henry
16844,DRAFT,6353,2025-06-27T00:00:00,Grace
16845,SHIPPED,8783,2025-08-03T00:00:00,Frank
16846,DRAFT,2997,2025-01-14T00:00:00,Frank
16847,CONFIRMED,5823,2025-03-07T00:00:00,Iris
16848,DRAFT,7931,2025-09-14T00:00:00,Grace
16849,SHIPPED,4915,2025-08-26T00:00:00,Henry
16850,DRAFT,6896,2025-10-25T00:00:00,Grace
16851,CANCELLED,280,2025-03-19T00:00:00,Dave
16852,CONFIRMED,2066,2025-09-09T00:00:00,Alice
16853,CONFIRMED,4009,2025-12-11T00:00:00,Iris
16854,DRAFT,7746,2025-10-04T00:00:00,Jack
16855,CONFIRMED,6352,2025-12-20T00:00:00,Carol
16856,CANCELLED,5380,2025-05-31T00:00:00,Dave
16857,CONFIRMED,1121,2025-03-25T00:00:00,Jack
16858,CANCELLED,5112,2025-07-04T00:00:00,Iris
16859,SHIPPED,6819,2025-04-23T00:00:00,Iris
16860,CONFIRMED,9890,2025-07-06T00:00:00,Carol
16861,CONFIRMED,796,2025-06-23T00:00:00,Alice
16862,DRAFT,5187,2025-02-14T00:00:00,Alice
16863,SHIPPED,6256,2025-07-28T00:00:00,Alice
